,Method,$\widehat{\beta}$
503,sample everything,0.3434343434343435
504,active (partial),0.393939393939394
505,active (shifted),0.3535353535353536
506,active (partial+cons_cv),0.37373737373737376
507,sample everything,0.36363636363636365
508,active (partial),0.37373737373737376
509,active (shifted),0.33333333333333337
510,active (partial+cons_cv),0.3535353535353536
511,sample everything,0.3434343434343435
512,active (partial),0.37373737373737376
513,active (shifted),0.33333333333333337
514,active (partial+cons_cv),0.3434343434343435
515,sample everything,0.3535353535353536
516,active (partial),0.38383838383838387
517,active (shifted),0.3434343434343435
518,active (partial+cons_cv),0.3434343434343435
519,sample everything,0.3535353535353536
520,active (partial),0.37373737373737376
521,active (shifted),0.3434343434343435
522,active (partial+cons_cv),0.3434343434343435
523,sample everything,0.36363636363636365
524,active (partial),0.38383838383838387
525,active (shifted),0.3434343434343435
526,active (partial+cons_cv),0.3535353535353536
527,sample everything,0.36363636363636365
528,active (partial),0.38383838383838387
529,active (shifted),0.36363636363636365
530,active (partial+cons_cv),0.36363636363636365
531,sample everything,0.37373737373737376
532,active (partial),0.38383838383838387
533,active (shifted),0.3535353535353536
534,active (partial+cons_cv),0.36363636363636365
535,sample everything,0.3535353535353536
536,active (partial),0.393939393939394
537,active (shifted),0.3434343434343435
538,active (partial+cons_cv),0.36363636363636365
539,sample everything,0.3434343434343435
540,active (partial),0.36363636363636365
541,active (shifted),0.3434343434343435
542,active (partial+cons_cv),0.37373737373737376
543,sample everything,0.38383838383838387
544,active (partial),0.38383838383838387
545,active (shifted),0.3535353535353536
546,active (partial+cons_cv),0.3535353535353536
547,sample everything,0.3535353535353536
548,active (partial),0.37373737373737376
549,active (shifted),0.33333333333333337
550,active (partial+cons_cv),0.3535353535353536
551,sample everything,0.3434343434343435
552,active (partial),0.37373737373737376
553,active (shifted),0.3434343434343435
554,active (partial+cons_cv),0.3535353535353536
555,sample everything,0.3434343434343435
556,active (partial),0.37373737373737376
557,active (shifted),0.3434343434343435
558,active (partial+cons_cv),0.3434343434343435
559,sample everything,0.3434343434343435
560,active (partial),0.38383838383838387
561,active (shifted),0.3535353535353536
562,active (partial+cons_cv),0.3535353535353536
563,sample everything,0.3535353535353536
564,active (partial),0.37373737373737376
565,active (shifted),0.3434343434343435
566,active (partial+cons_cv),0.3434343434343435
567,sample everything,0.3434343434343435
568,active (partial),0.38383838383838387
569,active (shifted),0.3535353535353536
570,active (partial+cons_cv),0.3535353535353536
571,sample everything,0.36363636363636365
572,active (partial),0.38383838383838387
573,active (shifted),0.3434343434343435
574,active (partial+cons_cv),0.36363636363636365
575,sample everything,0.37373737373737376
576,active (partial),0.37373737373737376
577,active (shifted),0.3434343434343435
578,active (partial+cons_cv),0.37373737373737376
579,sample everything,0.38383838383838387
580,active (partial),0.37373737373737376
581,active (shifted),0.3434343434343435
582,active (partial+cons_cv),0.36363636363636365
583,sample everything,0.36363636363636365
584,active (partial),0.37373737373737376
585,active (shifted),0.3434343434343435
586,active (partial+cons_cv),0.3434343434343435
587,sample everything,0.3535353535353536
588,active (partial),0.38383838383838387
589,active (shifted),0.3434343434343435
590,active (partial+cons_cv),0.37373737373737376
591,sample everything,0.36363636363636365
592,active (partial),0.37373737373737376
593,active (shifted),0.33333333333333337
594,active (partial+cons_cv),0.33333333333333337
595,sample everything,0.33333333333333337
596,active (partial),0.393939393939394
597,active (shifted),0.3535353535353536
598,active (partial+cons_cv),0.36363636363636365
599,sample everything,0.36363636363636365
600,active (partial),0.37373737373737376
601,active (shifted),0.3535353535353536
602,active (partial+cons_cv),0.36363636363636365
603,sample everything,0.37373737373737376
604,active (partial),0.38383838383838387
605,active (shifted),0.33333333333333337
606,active (partial+cons_cv),0.3434343434343435
607,sample everything,0.36363636363636365
608,active (partial),0.38383838383838387
609,active (shifted),0.3434343434343435
610,active (partial+cons_cv),0.3434343434343435
611,sample everything,0.37373737373737376
612,active (partial),0.38383838383838387
613,active (shifted),0.3434343434343435
614,active (partial+cons_cv),0.3434343434343435
615,sample everything,0.3535353535353536
616,active (partial),0.38383838383838387
617,active (shifted),0.3535353535353536
618,active (partial+cons_cv),0.3535353535353536
619,sample everything,0.36363636363636365
620,active (partial),0.37373737373737376
621,active (shifted),0.3434343434343435
622,active (partial+cons_cv),0.3535353535353536
623,sample everything,0.38383838383838387
624,active (partial),0.37373737373737376
625,active (shifted),0.36363636363636365
626,active (partial+cons_cv),0.38383838383838387
627,sample everything,0.393939393939394
628,active (partial),0.38383838383838387
629,active (shifted),0.3434343434343435
630,active (partial+cons_cv),0.3434343434343435
631,sample everything,0.3434343434343435
632,active (partial),0.38383838383838387
633,active (shifted),0.3434343434343435
634,active (partial+cons_cv),0.36363636363636365
635,sample everything,0.36363636363636365
636,active (partial),0.38383838383838387
637,active (shifted),0.3535353535353536
638,active (partial+cons_cv),0.36363636363636365
639,sample everything,0.36363636363636365
640,active (partial),0.37373737373737376
641,active (shifted),0.33333333333333337
642,active (partial+cons_cv),0.33333333333333337
643,sample everything,0.36363636363636365
644,active (partial),0.37373737373737376
645,active (shifted),0.33333333333333337
646,active (partial+cons_cv),0.3535353535353536
647,sample everything,0.33333333333333337
648,active (partial),0.38383838383838387
649,active (shifted),0.3535353535353536
650,active (partial+cons_cv),0.37373737373737376
651,sample everything,0.38383838383838387
652,active (partial),0.38383838383838387
653,active (shifted),0.33333333333333337
654,active (partial+cons_cv),0.36363636363636365
655,sample everything,0.33333333333333337
656,active (partial),0.38383838383838387
657,active (shifted),0.3434343434343435
658,active (partial+cons_cv),0.36363636363636365
659,sample everything,0.3535353535353536
660,active (partial),0.38383838383838387
661,active (shifted),0.3535353535353536
662,active (partial+cons_cv),0.38383838383838387
663,sample everything,0.36363636363636365
664,active (partial),0.37373737373737376
665,active (shifted),0.3434343434343435
666,active (partial+cons_cv),0.3434343434343435
667,sample everything,0.36363636363636365
668,active (partial),0.37373737373737376
669,active (shifted),0.33333333333333337
670,active (partial+cons_cv),0.36363636363636365
671,sample everything,0.3434343434343435
672,active (partial),0.393939393939394
673,active (shifted),0.33333333333333337
674,active (partial+cons_cv),0.33333333333333337
675,sample everything,0.33333333333333337
676,active (partial),0.38383838383838387
677,active (shifted),0.3434343434343435
678,active (partial+cons_cv),0.3535353535353536
679,sample everything,0.3434343434343435
680,active (partial),0.37373737373737376
681,active (shifted),0.3434343434343435
682,active (partial+cons_cv),0.3434343434343435
683,sample everything,0.3434343434343435
684,active (partial),0.37373737373737376
685,active (shifted),0.33333333333333337
686,active (partial+cons_cv),0.36363636363636365
687,sample everything,0.33333333333333337
688,active (partial),0.38383838383838387
689,active (shifted),0.3535353535353536
690,active (partial+cons_cv),0.3535353535353536
691,sample everything,0.38383838383838387
692,active (partial),0.38383838383838387
693,active (shifted),0.3434343434343435
694,active (partial+cons_cv),0.37373737373737376
695,sample everything,0.36363636363636365
696,active (partial),0.38383838383838387
697,active (shifted),0.3434343434343435
698,active (partial+cons_cv),0.36363636363636365
699,sample everything,0.37373737373737376
700,active (partial),0.38383838383838387
701,active (shifted),0.3535353535353536
