,Method,$\widehat{\beta}$
513,active (full+cocob),0.8686868686868687
514,oblivious (partial),0.8787878787878789
515,sample everything,0.8787878787878789
516,active (partial),0.8585858585858587
517,active (shifted),0.8686868686868687
518,active (full),0.8585858585858587
519,active (full+cocob),0.8585858585858587
520,oblivious (partial),0.8686868686868687
521,sample everything,0.888888888888889
522,active (partial),0.8585858585858587
523,active (shifted),0.8686868686868687
524,active (full),0.8585858585858587
525,active (full+cocob),0.8585858585858587
526,oblivious (partial),0.8686868686868687
527,sample everything,0.888888888888889
528,active (partial),0.8686868686868687
529,active (shifted),0.8686868686868687
530,active (full),0.8585858585858587
531,active (full+cocob),0.8585858585858587
532,oblivious (partial),0.888888888888889
533,sample everything,0.9090909090909092
534,active (partial),0.8484848484848485
535,active (shifted),0.8585858585858587
536,active (full),0.8484848484848485
537,active (full+cocob),0.8484848484848485
538,oblivious (partial),0.8787878787878789
539,sample everything,0.888888888888889
540,active (partial),0.8686868686868687
541,active (shifted),0.888888888888889
542,active (full),0.8686868686868687
543,active (full+cocob),0.8686868686868687
544,oblivious (partial),0.8989898989898991
545,sample everything,0.9090909090909092
546,active (partial),0.8686868686868687
547,active (shifted),0.8080808080808082
548,active (full),0.8686868686868687
549,active (full+cocob),0.8686868686868687
550,oblivious (partial),0.8787878787878789
551,sample everything,0.8080808080808082
552,active (partial),0.8585858585858587
553,active (shifted),0.8787878787878789
554,active (full),0.8585858585858587
555,active (full+cocob),0.8585858585858587
556,oblivious (partial),0.8989898989898991
557,sample everything,0.9090909090909092
558,active (partial),0.8484848484848485
559,active (shifted),0.8585858585858587
560,active (full),0.8484848484848485
561,active (full+cocob),0.8484848484848485
562,oblivious (partial),0.8787878787878789
563,sample everything,0.8686868686868687
564,active (partial),0.8686868686868687
565,active (shifted),0.8787878787878789
566,active (full),0.8686868686868687
567,active (full+cocob),0.8686868686868687
568,oblivious (partial),0.9090909090909092
569,sample everything,0.8989898989898991
570,active (partial),0.8484848484848485
571,active (shifted),0.8686868686868687
572,active (full),0.8585858585858587
573,active (full+cocob),0.8484848484848485
574,oblivious (partial),0.8787878787878789
575,sample everything,0.8787878787878789
576,active (partial),0.8585858585858587
577,active (shifted),0.8686868686868687
578,active (full),0.8686868686868687
579,active (full+cocob),0.8585858585858587
580,oblivious (partial),0.9090909090909092
581,sample everything,0.888888888888889
582,active (partial),0.8686868686868687
583,active (shifted),0.888888888888889
584,active (full),0.8686868686868687
585,active (full+cocob),0.8686868686868687
586,oblivious (partial),0.888888888888889
587,sample everything,0.9090909090909092
588,active (partial),0.8686868686868687
589,active (shifted),0.8787878787878789
590,active (full),0.8686868686868687
591,active (full+cocob),0.8686868686868687
592,oblivious (partial),0.8989898989898991
593,sample everything,0.888888888888889
594,active (partial),0.8686868686868687
595,active (shifted),0.8686868686868687
596,active (full),0.8787878787878789
597,active (full+cocob),0.8686868686868687
598,oblivious (partial),0.8989898989898991
599,sample everything,0.8787878787878789
