,Method,$\widehat{\beta}$
514,active (shifted),0.36363636363636365
515,active (partial+cons_cv),0.393939393939394
516,active (shifted),0.3434343434343435
517,active (partial+cons_cv),0.37373737373737376
518,active (shifted),0.32323232323232326
519,active (partial+cons_cv),0.38383838383838387
520,active (shifted),0.3535353535353536
521,active (partial+cons_cv),0.38383838383838387
522,active (shifted),0.33333333333333337
523,active (partial+cons_cv),0.38383838383838387
524,active (shifted),0.3434343434343435
525,active (partial+cons_cv),0.393939393939394
526,active (shifted),0.3434343434343435
527,active (partial+cons_cv),0.37373737373737376
528,active (shifted),0.33333333333333337
529,active (partial+cons_cv),0.37373737373737376
530,active (shifted),0.3535353535353536
531,active (partial+cons_cv),0.393939393939394
532,active (shifted),0.3535353535353536
533,active (partial+cons_cv),0.38383838383838387
534,active (shifted),0.3434343434343435
535,active (partial+cons_cv),0.38383838383838387
536,active (shifted),0.33333333333333337
537,active (partial+cons_cv),0.37373737373737376
538,active (shifted),0.33333333333333337
539,active (partial+cons_cv),0.37373737373737376
540,active (shifted),0.3535353535353536
541,active (partial+cons_cv),0.38383838383838387
542,active (shifted),0.32323232323232326
543,active (partial+cons_cv),0.36363636363636365
544,active (shifted),0.3535353535353536
545,active (partial+cons_cv),0.38383838383838387
546,active (shifted),0.3535353535353536
547,active (partial+cons_cv),0.38383838383838387
548,active (shifted),0.3535353535353536
549,active (partial+cons_cv),0.37373737373737376
550,active (shifted),0.33333333333333337
551,active (partial+cons_cv),0.37373737373737376
552,active (shifted),0.3434343434343435
553,active (partial+cons_cv),0.38383838383838387
554,active (shifted),0.3434343434343435
555,active (partial+cons_cv),0.37373737373737376
556,active (shifted),0.33333333333333337
557,active (partial+cons_cv),0.36363636363636365
558,active (shifted),0.3434343434343435
559,active (partial+cons_cv),0.38383838383838387
560,active (shifted),0.3434343434343435
561,active (partial+cons_cv),0.38383838383838387
562,active (shifted),0.36363636363636365
563,active (partial+cons_cv),0.37373737373737376
564,active (shifted),0.3434343434343435
565,active (partial+cons_cv),0.4040404040404041
566,active (shifted),0.33333333333333337
567,active (partial+cons_cv),0.37373737373737376
568,active (shifted),0.3434343434343435
569,active (partial+cons_cv),0.38383838383838387
570,active (shifted),0.33333333333333337
571,active (partial+cons_cv),0.38383838383838387
572,active (shifted),0.3434343434343435
573,active (partial+cons_cv),0.38383838383838387
574,active (shifted),0.36363636363636365
575,active (partial+cons_cv),0.38383838383838387
576,active (shifted),0.3434343434343435
577,active (partial+cons_cv),0.37373737373737376
578,active (shifted),0.3434343434343435
579,active (partial+cons_cv),0.38383838383838387
580,active (shifted),0.3434343434343435
581,active (partial+cons_cv),0.38383838383838387
582,active (shifted),0.33333333333333337
583,active (partial+cons_cv),0.37373737373737376
584,active (shifted),0.3535353535353536
585,active (partial+cons_cv),0.38383838383838387
586,active (shifted),0.3434343434343435
587,active (partial+cons_cv),0.38383838383838387
588,active (shifted),0.3434343434343435
589,active (partial+cons_cv),0.37373737373737376
590,active (shifted),0.33333333333333337
591,active (partial+cons_cv),0.37373737373737376
592,active (shifted),0.3434343434343435
593,active (partial+cons_cv),0.38383838383838387
594,active (shifted),0.3535353535353536
595,active (partial+cons_cv),0.38383838383838387
596,active (shifted),0.3434343434343435
597,active (partial+cons_cv),0.38383838383838387
598,active (shifted),0.3434343434343435
599,active (partial+cons_cv),0.37373737373737376
600,active (shifted),0.33333333333333337
601,active (partial+cons_cv),0.38383838383838387
602,active (shifted),0.3434343434343435
603,active (partial+cons_cv),0.38383838383838387
604,active (shifted),0.36363636363636365
605,active (partial+cons_cv),0.4040404040404041
606,active (shifted),0.3434343434343435
607,active (partial+cons_cv),0.38383838383838387
608,active (shifted),0.3434343434343435
609,active (partial+cons_cv),0.38383838383838387
610,active (shifted),0.3434343434343435
611,active (partial+cons_cv),0.38383838383838387
612,active (shifted),0.29292929292929293
613,active (partial+cons_cv),0.38383838383838387
614,active (shifted),0.3434343434343435
615,active (partial+cons_cv),0.38383838383838387
616,active (shifted),0.3535353535353536
617,active (partial+cons_cv),0.38383838383838387
618,active (shifted),0.3535353535353536
619,active (partial+cons_cv),0.38383838383838387
620,active (shifted),0.3434343434343435
621,active (partial+cons_cv),0.38383838383838387
622,active (shifted),0.3434343434343435
623,active (partial+cons_cv),0.37373737373737376
624,active (shifted),0.30303030303030304
625,active (partial+cons_cv),0.38383838383838387
626,active (shifted),0.33333333333333337
627,active (partial+cons_cv),0.37373737373737376
628,active (shifted),0.3434343434343435
629,active (partial+cons_cv),0.36363636363636365
630,active (shifted),0.33333333333333337
631,active (partial+cons_cv),0.37373737373737376
632,active (shifted),0.33333333333333337
633,active (partial+cons_cv),0.36363636363636365
634,active (shifted),0.3434343434343435
635,active (partial+cons_cv),0.393939393939394
636,active (shifted),0.33333333333333337
637,active (partial+cons_cv),0.37373737373737376
638,active (shifted),0.33333333333333337
639,active (partial+cons_cv),0.36363636363636365
640,active (shifted),0.36363636363636365
641,active (partial+cons_cv),0.38383838383838387
642,active (shifted),0.33333333333333337
643,active (partial+cons_cv),0.38383838383838387
644,active (shifted),0.3434343434343435
645,active (partial+cons_cv),0.37373737373737376
646,active (shifted),0.3434343434343435
647,active (partial+cons_cv),0.38383838383838387
648,active (shifted),0.3434343434343435
649,active (partial+cons_cv),0.38383838383838387
650,active (shifted),0.3434343434343435
651,active (partial+cons_cv),0.38383838383838387
652,active (shifted),0.3434343434343435
653,active (partial+cons_cv),0.38383838383838387
654,active (shifted),0.3535353535353536
655,active (partial+cons_cv),0.393939393939394
656,active (shifted),0.3434343434343435
657,active (partial+cons_cv),0.38383838383838387
658,active (shifted),0.3535353535353536
659,active (partial+cons_cv),0.38383838383838387
660,active (shifted),0.33333333333333337
661,active (partial+cons_cv),0.37373737373737376
662,active (shifted),0.3434343434343435
663,active (partial+cons_cv),0.37373737373737376
664,active (shifted),0.3434343434343435
665,active (partial+cons_cv),0.38383838383838387
666,active (shifted),0.33333333333333337
667,active (partial+cons_cv),0.36363636363636365
668,active (shifted),0.3434343434343435
669,active (partial+cons_cv),0.393939393939394
670,active (shifted),0.3535353535353536
671,active (partial+cons_cv),0.37373737373737376
672,active (shifted),0.3434343434343435
673,active (partial+cons_cv),0.38383838383838387
674,active (shifted),0.3434343434343435
675,active (partial+cons_cv),0.37373737373737376
676,active (shifted),0.3434343434343435
677,active (partial+cons_cv),0.37373737373737376
678,active (shifted),0.33333333333333337
679,active (partial+cons_cv),0.37373737373737376
680,active (shifted),0.3535353535353536
681,active (partial+cons_cv),0.38383838383838387
682,active (shifted),0.36363636363636365
683,active (partial+cons_cv),0.393939393939394
684,active (shifted),0.3535353535353536
685,active (partial+cons_cv),0.37373737373737376
686,active (shifted),0.33333333333333337
687,active (partial+cons_cv),0.37373737373737376
688,active (shifted),0.36363636363636365
689,active (partial+cons_cv),0.38383838383838387
690,active (shifted),0.3434343434343435
691,active (partial+cons_cv),0.37373737373737376
692,active (shifted),0.3434343434343435
693,active (partial+cons_cv),0.37373737373737376
694,active (shifted),0.3434343434343435
695,active (partial+cons_cv),0.38383838383838387
696,active (shifted),0.3434343434343435
697,active (partial+cons_cv),0.37373737373737376
698,active (shifted),0.3535353535353536
699,active (partial+cons_cv),0.38383838383838387
700,active (shifted),0.33333333333333337
701,active (partial+cons_cv),0.37373737373737376
702,active (shifted),0.3434343434343435
703,active (partial+cons_cv),0.37373737373737376
704,active (shifted),0.3434343434343435
705,active (partial+cons_cv),0.38383838383838387
706,active (shifted),0.3535353535353536
707,active (partial+cons_cv),0.38383838383838387
708,active (shifted),0.33333333333333337
709,active (partial+cons_cv),0.393939393939394
710,active (shifted),0.3434343434343435
711,active (partial+cons_cv),0.38383838383838387
712,active (shifted),0.33333333333333337
713,active (partial+cons_cv),0.38383838383838387
714,active (shifted),0.3535353535353536
715,active (partial+cons_cv),0.37373737373737376
716,active (shifted),0.32323232323232326
