,Method,$\widehat{\beta}$
392,active (full),0.37373737373737376
393,oblivious (partial),0.37373737373737376
394,sample everything,0.3535353535353536
395,active (partial),0.38383838383838387
396,active (shifted),0.3535353535353536
397,active (full),0.38383838383838387
398,oblivious (partial),0.36363636363636365
399,sample everything,0.36363636363636365
400,active (partial),0.37373737373737376
401,active (shifted),0.3535353535353536
402,active (full),0.37373737373737376
403,oblivious (partial),0.37373737373737376
404,sample everything,0.36363636363636365
405,active (partial),0.37373737373737376
406,active (shifted),0.32323232323232326
407,active (full),0.37373737373737376
408,oblivious (partial),0.36363636363636365
409,sample everything,0.32323232323232326
410,active (partial),0.37373737373737376
411,active (shifted),0.3535353535353536
412,active (full),0.37373737373737376
413,oblivious (partial),0.36363636363636365
414,sample everything,0.36363636363636365
415,active (partial),0.38383838383838387
416,active (shifted),0.3434343434343435
417,active (full),0.37373737373737376
418,oblivious (partial),0.36363636363636365
419,sample everything,0.37373737373737376
420,active (partial),0.37373737373737376
421,active (shifted),0.3535353535353536
422,active (full),0.37373737373737376
423,oblivious (partial),0.36363636363636365
424,sample everything,0.4040404040404041
425,active (partial),0.37373737373737376
426,active (shifted),0.3434343434343435
427,active (full),0.37373737373737376
428,oblivious (partial),0.36363636363636365
429,sample everything,0.3434343434343435
430,active (partial),0.38383838383838387
431,active (shifted),0.3434343434343435
432,active (full),0.38383838383838387
433,oblivious (partial),0.37373737373737376
434,sample everything,0.3535353535353536
435,active (partial),0.38383838383838387
436,active (shifted),0.3535353535353536
437,active (full),0.37373737373737376
438,oblivious (partial),0.36363636363636365
439,sample everything,0.38383838383838387
440,active (partial),0.38383838383838387
441,active (shifted),0.33333333333333337
442,active (full),0.37373737373737376
443,oblivious (partial),0.36363636363636365
444,sample everything,0.3434343434343435
445,active (partial),0.38383838383838387
446,active (shifted),0.3434343434343435
447,active (full),0.37373737373737376
448,oblivious (partial),0.37373737373737376
449,sample everything,0.36363636363636365
450,active (partial),0.393939393939394
451,active (shifted),0.3535353535353536
452,active (full),0.38383838383838387
453,oblivious (partial),0.38383838383838387
454,sample everything,0.4040404040404041
455,active (partial),0.38383838383838387
456,active (shifted),0.3535353535353536
457,active (full),0.38383838383838387
458,oblivious (partial),0.37373737373737376
459,sample everything,0.3535353535353536
460,active (partial),0.37373737373737376
461,active (shifted),0.3434343434343435
462,active (full),0.36363636363636365
463,oblivious (partial),0.36363636363636365
464,sample everything,0.3434343434343435
