,Method,$\widehat{\beta}$
572,active (full),0.8484848484848485
573,oblivious (partial),0.8787878787878789
574,sample everything,0.8484848484848485
575,active (partial),0.8787878787878789
576,active (shifted),0.8787878787878789
577,active (full),0.8787878787878789
578,oblivious (partial),0.8787878787878789
579,sample everything,0.888888888888889
580,active (partial),0.8686868686868687
581,active (shifted),0.8787878787878789
582,active (full),0.8686868686868687
583,oblivious (partial),0.888888888888889
584,sample everything,0.9090909090909092
585,active (partial),0.8686868686868687
586,active (shifted),0.8787878787878789
587,active (full),0.8686868686868687
588,oblivious (partial),0.888888888888889
589,sample everything,0.888888888888889
590,active (partial),0.8686868686868687
591,active (shifted),0.8787878787878789
592,active (full),0.8686868686868687
593,oblivious (partial),0.8989898989898991
594,sample everything,0.888888888888889
595,active (partial),0.8585858585858587
596,active (shifted),0.8686868686868687
597,active (full),0.8585858585858587
598,oblivious (partial),0.888888888888889
599,sample everything,0.888888888888889
600,active (partial),0.8686868686868687
601,active (shifted),0.888888888888889
602,active (full),0.8686868686868687
603,oblivious (partial),0.8989898989898991
604,sample everything,0.8989898989898991
605,active (partial),0.8686868686868687
606,active (shifted),0.8787878787878789
607,active (full),0.8686868686868687
608,oblivious (partial),0.8989898989898991
609,sample everything,0.9090909090909092
610,active (partial),0.8585858585858587
611,active (shifted),0.8585858585858587
612,active (full),0.8585858585858587
613,oblivious (partial),0.8686868686868687
614,sample everything,0.8787878787878789
615,active (partial),0.8686868686868687
616,active (shifted),0.8787878787878789
617,active (full),0.8686868686868687
618,oblivious (partial),0.888888888888889
619,sample everything,0.9090909090909092
620,active (partial),0.8686868686868687
621,active (shifted),0.8787878787878789
622,active (full),0.8686868686868687
623,oblivious (partial),0.8989898989898991
624,sample everything,0.888888888888889
625,active (partial),0.8686868686868687
626,active (shifted),0.8686868686868687
627,active (full),0.8585858585858587
628,oblivious (partial),0.8787878787878789
629,sample everything,0.8787878787878789
630,active (partial),0.8686868686868687
631,active (shifted),0.888888888888889
632,active (full),0.8686868686868687
633,oblivious (partial),0.8989898989898991
634,sample everything,0.8989898989898991
635,active (partial),0.8484848484848485
636,active (shifted),0.8686868686868687
637,active (full),0.8484848484848485
638,oblivious (partial),0.8787878787878789
639,sample everything,0.8989898989898991
640,active (partial),0.8686868686868687
641,active (shifted),0.8484848484848485
642,active (full),0.8686868686868687
643,oblivious (partial),0.8787878787878789
644,sample everything,0.8484848484848485
645,active (partial),0.8686868686868687
646,active (shifted),0.8787878787878789
647,active (full),0.8686868686868687
648,oblivious (partial),0.8989898989898991
649,sample everything,0.8989898989898991
650,active (partial),0.8585858585858587
651,active (shifted),0.8686868686868687
652,active (full),0.8585858585858587
653,oblivious (partial),0.8787878787878789
654,sample everything,0.8787878787878789
655,active (partial),0.8484848484848485
656,active (shifted),0.8585858585858587
657,active (full),0.8383838383838385
658,oblivious (partial),0.8787878787878789
659,sample everything,0.8989898989898991
660,active (partial),0.8787878787878789
661,active (shifted),0.8383838383838385
662,active (full),0.8686868686868687
663,oblivious (partial),0.8989898989898991
664,sample everything,0.8383838383838385
665,active (partial),0.8686868686868687
666,active (shifted),0.8686868686868687
667,active (full),0.8686868686868687
668,oblivious (partial),0.888888888888889
669,sample everything,0.888888888888889
670,active (partial),0.8686868686868687
671,active (shifted),0.8787878787878789
672,active (full),0.8686868686868687
673,oblivious (partial),0.888888888888889
674,sample everything,0.8989898989898991
675,active (partial),0.8787878787878789
676,active (shifted),0.888888888888889
677,active (full),0.8686868686868687
678,oblivious (partial),0.8989898989898991
679,sample everything,0.8989898989898991
680,active (partial),0.8787878787878789
681,active (shifted),0.888888888888889
682,active (full),0.8787878787878789
683,oblivious (partial),0.8989898989898991
684,sample everything,0.9090909090909092
685,active (partial),0.8686868686868687
686,active (shifted),0.8787878787878789
687,active (full),0.8686868686868687
688,oblivious (partial),0.888888888888889
689,sample everything,0.8989898989898991
690,active (partial),0.8686868686868687
691,active (shifted),0.8787878787878789
692,active (full),0.8686868686868687
693,oblivious (partial),0.888888888888889
694,sample everything,0.8989898989898991
695,active (partial),0.8686868686868687
696,active (shifted),0.8686868686868687
697,active (full),0.8686868686868687
698,oblivious (partial),0.888888888888889
699,sample everything,0.8787878787878789
700,active (partial),0.8787878787878789
701,active (shifted),0.888888888888889
702,active (full),0.8787878787878789
703,oblivious (partial),0.9090909090909092
704,sample everything,0.9292929292929294
705,active (partial),0.8686868686868687
706,active (shifted),0.8787878787878789
707,active (full),0.8686868686868687
708,oblivious (partial),0.888888888888889
709,sample everything,0.8989898989898991
710,active (partial),0.8686868686868687
711,active (shifted),0.8585858585858587
712,active (full),0.8686868686868687
713,oblivious (partial),0.8686868686868687
714,sample everything,0.8585858585858587
715,active (partial),0.8484848484848485
716,active (shifted),0.8585858585858587
717,active (full),0.8484848484848485
718,oblivious (partial),0.888888888888889
719,sample everything,0.888888888888889
720,active (partial),0.8484848484848485
721,active (shifted),0.8585858585858587
722,active (full),0.8484848484848485
723,oblivious (partial),0.8686868686868687
724,sample everything,0.8787878787878789
725,active (partial),0.8787878787878789
726,active (shifted),0.8787878787878789
727,active (full),0.8787878787878789
728,oblivious (partial),0.8989898989898991
729,sample everything,0.8787878787878789
730,active (partial),0.8585858585858587
731,active (shifted),0.8686868686868687
732,active (full),0.8585858585858587
733,oblivious (partial),0.888888888888889
734,sample everything,0.8989898989898991
735,active (partial),0.8686868686868687
736,active (shifted),0.8787878787878789
737,active (full),0.8686868686868687
738,oblivious (partial),0.8989898989898991
739,sample everything,0.8989898989898991
740,active (partial),0.8686868686868687
741,active (shifted),0.8686868686868687
742,active (full),0.8686868686868687
743,oblivious (partial),0.888888888888889
744,sample everything,0.8787878787878789
745,active (partial),0.8484848484848485
746,active (shifted),0.8585858585858587
747,active (full),0.8484848484848485
748,oblivious (partial),0.8585858585858587
749,sample everything,0.8686868686868687
750,active (partial),0.8585858585858587
751,active (shifted),0.8585858585858587
752,active (full),0.8585858585858587
753,oblivious (partial),0.8686868686868687
754,sample everything,0.8787878787878789
755,active (partial),0.888888888888889
756,active (shifted),0.888888888888889
757,active (full),0.8787878787878789
758,oblivious (partial),0.9090909090909092
759,sample everything,0.8989898989898991
760,active (partial),0.8989898989898991
761,active (shifted),0.8989898989898991
762,active (full),0.888888888888889
763,oblivious (partial),0.9090909090909092
764,sample everything,0.9090909090909092
765,active (partial),0.8686868686868687
766,active (shifted),0.8282828282828284
767,active (full),0.8686868686868687
768,oblivious (partial),0.8989898989898991
769,sample everything,0.8282828282828284
770,active (partial),0.8585858585858587
771,active (shifted),0.8787878787878789
772,active (full),0.8585858585858587
773,oblivious (partial),0.888888888888889
774,sample everything,0.8989898989898991
775,active (partial),0.8585858585858587
776,active (shifted),0.8686868686868687
777,active (full),0.8585858585858587
778,oblivious (partial),0.8787878787878789
779,sample everything,0.8989898989898991
780,active (partial),0.8585858585858587
781,active (shifted),0.8585858585858587
782,active (full),0.8585858585858587
783,oblivious (partial),0.888888888888889
784,sample everything,0.8686868686868687
785,active (partial),0.8686868686868687
786,active (shifted),0.8787878787878789
787,active (full),0.8686868686868687
788,oblivious (partial),0.8787878787878789
789,sample everything,0.9090909090909092
790,active (partial),0.888888888888889
791,active (shifted),0.8989898989898991
792,active (full),0.8787878787878789
793,oblivious (partial),0.8989898989898991
794,sample everything,0.9090909090909092
795,active (partial),0.8686868686868687
796,active (shifted),0.8787878787878789
797,active (full),0.8686868686868687
798,oblivious (partial),0.8989898989898991
799,sample everything,0.9090909090909092
800,active (partial),0.8686868686868687
801,active (shifted),0.8585858585858587
802,active (full),0.8686868686868687
803,oblivious (partial),0.888888888888889
804,sample everything,0.8585858585858587
805,active (partial),0.8686868686868687
806,active (shifted),0.888888888888889
807,active (full),0.8686868686868687
808,oblivious (partial),0.8989898989898991
809,sample everything,0.9191919191919192
810,active (partial),0.8686868686868687
811,active (shifted),0.8686868686868687
812,active (full),0.8686868686868687
813,oblivious (partial),0.8787878787878789
814,sample everything,0.888888888888889
815,active (partial),0.8484848484848485
816,active (shifted),0.8484848484848485
817,active (full),0.8484848484848485
