,index,Method,$\widehat{\beta}$
718,4,sample everything,0.8989898989898991
719,5,oblivious (partial),0.8686868686868687
720,0,active (partial),0.8686868686868687
721,1,active (partial+cons_cv),0.8686868686868687
722,2,active (shifted),0.8686868686868687
723,3,active (full),0.8686868686868687
724,4,sample everything,0.8686868686868687
725,5,oblivious (partial),0.8787878787878789
726,0,active (partial),0.8686868686868687
727,1,active (partial+cons_cv),0.888888888888889
728,2,active (shifted),0.888888888888889
729,3,active (full),0.8686868686868687
730,4,sample everything,0.8989898989898991
731,5,oblivious (partial),0.8787878787878789
732,0,active (partial),0.8787878787878789
733,1,active (partial+cons_cv),0.8585858585858587
734,2,active (shifted),0.8686868686868687
735,3,active (full),0.8686868686868687
736,4,sample everything,0.8787878787878789
737,5,oblivious (partial),0.8787878787878789
738,0,active (partial),0.8686868686868687
739,1,active (partial+cons_cv),0.888888888888889
740,2,active (shifted),0.888888888888889
741,3,active (full),0.8686868686868687
742,4,sample everything,0.9090909090909092
743,5,oblivious (partial),0.8686868686868687
744,0,active (partial),0.8686868686868687
745,1,active (partial+cons_cv),0.8686868686868687
746,2,active (shifted),0.8585858585858587
747,3,active (full),0.8686868686868687
748,4,sample everything,0.8585858585858587
749,5,oblivious (partial),0.8787878787878789
750,0,active (partial),0.8686868686868687
751,1,active (partial+cons_cv),0.8686868686868687
752,2,active (shifted),0.8686868686868687
753,3,active (full),0.8686868686868687
754,4,sample everything,0.8686868686868687
755,5,oblivious (partial),0.8686868686868687
756,0,active (partial),0.8686868686868687
757,1,active (partial+cons_cv),0.787878787878788
758,2,active (shifted),0.787878787878788
759,3,active (full),0.8585858585858587
760,4,sample everything,0.787878787878788
761,5,oblivious (partial),0.8686868686868687
762,0,active (partial),0.8686868686868687
763,1,active (partial+cons_cv),0.8686868686868687
764,2,active (shifted),0.8686868686868687
765,3,active (full),0.8686868686868687
766,4,sample everything,0.8787878787878789
767,5,oblivious (partial),0.8686868686868687
768,0,active (partial),0.8686868686868687
769,1,active (partial+cons_cv),0.8686868686868687
770,2,active (shifted),0.8787878787878789
771,3,active (full),0.8686868686868687
772,4,sample everything,0.888888888888889
773,5,oblivious (partial),0.8484848484848485
774,0,active (partial),0.8585858585858587
775,1,active (partial+cons_cv),0.8686868686868687
776,2,active (shifted),0.8686868686868687
777,3,active (full),0.8585858585858587
778,4,sample everything,0.8787878787878789
779,5,oblivious (partial),0.8585858585858587
780,0,active (partial),0.8787878787878789
781,1,active (partial+cons_cv),0.888888888888889
782,2,active (shifted),0.888888888888889
783,3,active (full),0.8686868686868687
784,4,sample everything,0.9090909090909092
785,5,oblivious (partial),0.8686868686868687
786,0,active (partial),0.8787878787878789
787,1,active (partial+cons_cv),0.8787878787878789
788,2,active (shifted),0.8787878787878789
789,3,active (full),0.8787878787878789
790,4,sample everything,0.888888888888889
791,5,oblivious (partial),0.8585858585858587
792,0,active (partial),0.8585858585858587
793,1,active (partial+cons_cv),0.8585858585858587
794,2,active (shifted),0.8686868686868687
795,3,active (full),0.8585858585858587
796,4,sample everything,0.8989898989898991
797,5,oblivious (partial),0.8686868686868687
798,0,active (partial),0.8787878787878789
799,1,active (partial+cons_cv),0.8787878787878789
800,2,active (shifted),0.8787878787878789
801,3,active (full),0.8787878787878789
802,4,sample everything,0.888888888888889
803,5,oblivious (partial),0.8787878787878789
804,0,active (partial),0.8585858585858587
805,1,active (partial+cons_cv),0.8585858585858587
806,2,active (shifted),0.8686868686868687
807,3,active (full),0.8484848484848485
808,4,sample everything,0.8787878787878789
809,5,oblivious (partial),0.9090909090909092
810,0,active (partial),0.8686868686868687
811,1,active (partial+cons_cv),0.8686868686868687
812,2,active (shifted),0.888888888888889
813,3,active (full),0.8686868686868687
814,4,sample everything,0.8989898989898991
815,5,oblivious (partial),0.8787878787878789
816,0,active (partial),0.8585858585858587
817,1,active (partial+cons_cv),0.8686868686868687
818,2,active (shifted),0.8686868686868687
819,3,active (full),0.8585858585858587
820,4,sample everything,0.9090909090909092
821,5,oblivious (partial),0.8585858585858587
822,0,active (partial),0.8686868686868687
823,1,active (partial+cons_cv),0.8787878787878789
824,2,active (shifted),0.888888888888889
825,3,active (full),0.8686868686868687
826,4,sample everything,0.9292929292929294
827,5,oblivious (partial),0.8787878787878789
828,0,active (partial),0.8686868686868687
829,1,active (partial+cons_cv),0.888888888888889
830,2,active (shifted),0.888888888888889
831,3,active (full),0.8686868686868687
832,4,sample everything,0.9090909090909092
833,5,oblivious (partial),0.8686868686868687
834,0,active (partial),0.8585858585858587
835,1,active (partial+cons_cv),0.8686868686868687
836,2,active (shifted),0.8686868686868687
837,3,active (full),0.8585858585858587
838,4,sample everything,0.8686868686868687
839,5,oblivious (partial),0.8787878787878789
840,0,active (partial),0.8686868686868687
841,1,active (partial+cons_cv),0.8686868686868687
842,2,active (shifted),0.8787878787878789
843,3,active (full),0.8686868686868687
844,4,sample everything,0.9090909090909092
845,5,oblivious (partial),0.8585858585858587
846,0,active (partial),0.8787878787878789
847,1,active (partial+cons_cv),0.8787878787878789
848,2,active (shifted),0.888888888888889
849,3,active (full),0.8787878787878789
850,4,sample everything,0.8989898989898991
851,5,oblivious (partial),0.8585858585858587
852,0,active (partial),0.8686868686868687
853,1,active (partial+cons_cv),0.8686868686868687
854,2,active (shifted),0.8686868686868687
855,3,active (full),0.8686868686868687
856,4,sample everything,0.888888888888889
857,5,oblivious (partial),0.8585858585858587
858,0,active (partial),0.8686868686868687
859,1,active (partial+cons_cv),0.8585858585858587
860,2,active (shifted),0.8585858585858587
861,3,active (full),0.8686868686868687
862,4,sample everything,0.8585858585858587
863,5,oblivious (partial),0.8585858585858587
864,0,active (partial),0.8787878787878789
865,1,active (partial+cons_cv),0.8787878787878789
866,2,active (shifted),0.8787878787878789
867,3,active (full),0.8686868686868687
868,4,sample everything,0.8787878787878789
869,5,oblivious (partial),0.8686868686868687
870,0,active (partial),0.8787878787878789
871,1,active (partial+cons_cv),0.888888888888889
872,2,active (shifted),0.888888888888889
873,3,active (full),0.8787878787878789
874,4,sample everything,0.8989898989898991
875,5,oblivious (partial),0.8686868686868687
876,0,active (partial),0.8787878787878789
877,1,active (partial+cons_cv),0.888888888888889
878,2,active (shifted),0.888888888888889
879,3,active (full),0.8787878787878789
880,4,sample everything,0.9090909090909092
881,5,oblivious (partial),0.8686868686868687
882,0,active (partial),0.8585858585858587
883,1,active (partial+cons_cv),0.8686868686868687
884,2,active (shifted),0.8787878787878789
885,3,active (full),0.8585858585858587
886,4,sample everything,0.9090909090909092
887,5,oblivious (partial),0.8787878787878789
888,0,active (partial),0.8787878787878789
889,1,active (partial+cons_cv),0.8787878787878789
890,2,active (shifted),0.888888888888889
891,3,active (full),0.8787878787878789
892,4,sample everything,0.8989898989898991
893,5,oblivious (partial),0.8787878787878789
894,0,active (partial),0.8585858585858587
895,1,active (partial+cons_cv),0.8686868686868687
896,2,active (shifted),0.8686868686868687
897,3,active (full),0.8585858585858587
898,4,sample everything,0.8787878787878789
899,5,oblivious (partial),0.888888888888889
900,0,active (partial),0.8686868686868687
901,1,active (partial+cons_cv),0.8585858585858587
902,2,active (shifted),0.8787878787878789
903,3,active (full),0.8686868686868687
904,4,sample everything,0.888888888888889
905,5,oblivious (partial),0.8787878787878789
906,0,active (partial),0.888888888888889
907,1,active (partial+cons_cv),0.888888888888889
908,2,active (shifted),0.8989898989898991
909,3,active (full),0.888888888888889
910,4,sample everything,0.9292929292929294
911,5,oblivious (partial),0.8484848484848485
912,0,active (partial),0.888888888888889
913,1,active (partial+cons_cv),0.8787878787878789
914,2,active (shifted),0.8484848484848485
915,3,active (full),0.888888888888889
916,4,sample everything,0.8484848484848485
917,5,oblivious (partial),0.8585858585858587
918,0,active (partial),0.8585858585858587
919,1,active (partial+cons_cv),0.8686868686868687
920,2,active (shifted),0.8686868686868687
921,3,active (full),0.8585858585858587
922,4,sample everything,0.888888888888889
923,5,oblivious (partial),0.8686868686868687
924,0,active (partial),0.8787878787878789
925,1,active (partial+cons_cv),0.8787878787878789
926,2,active (shifted),0.8787878787878789
927,3,active (full),0.8686868686868687
928,4,sample everything,0.8989898989898991
929,5,oblivious (partial),0.8787878787878789
930,0,active (partial),0.8686868686868687
931,1,active (partial+cons_cv),0.888888888888889
932,2,active (shifted),0.8787878787878789
933,3,active (full),0.8585858585858587
934,4,sample everything,0.9292929292929294
935,5,oblivious (partial),0.8787878787878789
936,0,active (partial),0.8585858585858587
937,1,active (partial+cons_cv),0.8585858585858587
938,2,active (shifted),0.8787878787878789
939,3,active (full),0.8585858585858587
940,4,sample everything,0.888888888888889
941,5,oblivious (partial),0.8686868686868687
942,0,active (partial),0.8585858585858587
943,1,active (partial+cons_cv),0.8686868686868687
944,2,active (shifted),0.8787878787878789
945,3,active (full),0.8585858585858587
946,4,sample everything,0.8989898989898991
947,5,oblivious (partial),0.8989898989898991
948,0,active (partial),0.8787878787878789
949,1,active (partial+cons_cv),0.888888888888889
950,2,active (shifted),0.888888888888889
951,3,active (full),0.8787878787878789
952,4,sample everything,0.8989898989898991
953,5,oblivious (partial),0.8686868686868687
954,0,active (partial),0.8585858585858587
955,1,active (partial+cons_cv),0.8585858585858587
956,2,active (shifted),0.8686868686868687
957,3,active (full),0.8585858585858587
958,4,sample everything,0.888888888888889
959,5,oblivious (partial),0.8989898989898991
960,0,active (partial),0.8686868686868687
961,1,active (partial+cons_cv),0.8787878787878789
962,2,active (shifted),0.8787878787878789
963,3,active (full),0.8686868686868687
964,4,sample everything,0.8989898989898991
965,5,oblivious (partial),0.8585858585858587
966,0,active (partial),0.8787878787878789
967,1,active (partial+cons_cv),0.8787878787878789
968,2,active (shifted),0.8787878787878789
969,3,active (full),0.8686868686868687
970,4,sample everything,0.888888888888889
971,5,oblivious (partial),0.8787878787878789
972,0,active (partial),0.8585858585858587
973,1,active (partial+cons_cv),0.8585858585858587
974,2,active (shifted),0.8585858585858587
975,3,active (full),0.8585858585858587
976,4,sample everything,0.8686868686868687
977,5,oblivious (partial),0.8484848484848485
978,0,active (partial),0.8686868686868687
979,1,active (partial+cons_cv),0.8282828282828284
980,2,active (shifted),0.7676767676767677
981,3,active (full),0.8686868686868687
982,4,sample everything,0.7676767676767677
983,5,oblivious (partial),0.8585858585858587
984,0,active (partial),0.8787878787878789
985,1,active (partial+cons_cv),0.8787878787878789
986,2,active (shifted),0.8989898989898991
987,3,active (full),0.8787878787878789
988,4,sample everything,0.9191919191919192
989,5,oblivious (partial),0.8585858585858587
990,0,active (partial),0.8787878787878789
991,1,active (partial+cons_cv),0.8686868686868687
992,2,active (shifted),0.8787878787878789
993,3,active (full),0.8686868686868687
994,4,sample everything,0.888888888888889
995,5,oblivious (partial),0.888888888888889
996,0,active (partial),0.8686868686868687
997,1,active (partial+cons_cv),0.8585858585858587
998,2,active (shifted),0.8585858585858587
999,3,active (full),0.8585858585858587
1000,4,sample everything,0.8585858585858587
1001,5,oblivious (partial),0.8787878787878789
1002,0,active (partial),0.8686868686868687
1003,1,active (partial+cons_cv),0.8686868686868687
1004,2,active (shifted),0.888888888888889
1005,3,active (full),0.8686868686868687
1006,4,sample everything,0.9191919191919192
1007,5,oblivious (partial),0.8787878787878789
1008,0,active (partial),0.8585858585858587
1009,1,active (partial+cons_cv),0.8686868686868687
1010,2,active (shifted),0.8686868686868687
1011,3,active (full),0.8585858585858587
1012,4,sample everything,0.8989898989898991
1013,5,oblivious (partial),0.8585858585858587
1014,0,active (partial),0.8787878787878789
1015,1,active (partial+cons_cv),0.888888888888889
1016,2,active (shifted),0.8787878787878789
1017,3,active (full),0.8787878787878789
1018,4,sample everything,0.888888888888889
1019,5,oblivious (partial),0.8787878787878789
1020,0,active (partial),0.8787878787878789
1021,1,active (partial+cons_cv),0.888888888888889
1022,2,active (shifted),0.8989898989898991
1023,3,active (full),0.8787878787878789
1024,4,sample everything,0.9292929292929294
1025,5,oblivious (partial),0.8585858585858587
1026,0,active (partial),0.8585858585858587
1027,1,active (partial+cons_cv),0.8585858585858587
1028,2,active (shifted),0.8585858585858587
1029,3,active (full),0.8585858585858587
1030,4,sample everything,0.8585858585858587
1031,5,oblivious (partial),0.8787878787878789
1032,0,active (partial),0.8686868686868687
1033,1,active (partial+cons_cv),0.8787878787878789
1034,2,active (shifted),0.8787878787878789
1035,3,active (full),0.8686868686868687
1036,4,sample everything,0.8989898989898991
1037,5,oblivious (partial),0.8686868686868687
1038,0,active (partial),0.8686868686868687
