,Method,$\widehat{\beta}$
551,active (shifted),0.8080808080808082
552,active (full),0.787878787878788
553,oblivious (partial),0.8080808080808082
554,sample everything,0.8282828282828284
555,active (partial),0.7575757575757577
556,active (shifted),0.7777777777777778
557,active (full),0.7575757575757577
558,oblivious (partial),0.787878787878788
559,sample everything,0.787878787878788
560,active (partial),0.7676767676767677
561,active (shifted),0.787878787878788
562,active (full),0.7777777777777778
563,oblivious (partial),0.8080808080808082
564,sample everything,0.8181818181818182
565,active (partial),0.7676767676767677
566,active (shifted),0.7777777777777778
567,active (full),0.7676767676767677
568,oblivious (partial),0.797979797979798
569,sample everything,0.797979797979798
570,active (partial),0.7676767676767677
571,active (shifted),0.7676767676767677
572,active (full),0.7676767676767677
573,oblivious (partial),0.797979797979798
574,sample everything,0.7777777777777778
575,active (partial),0.787878787878788
576,active (shifted),0.787878787878788
577,active (full),0.787878787878788
578,oblivious (partial),0.787878787878788
579,sample everything,0.8080808080808082
580,active (partial),0.7777777777777778
581,active (shifted),0.787878787878788
582,active (full),0.7777777777777778
583,oblivious (partial),0.8080808080808082
584,sample everything,0.8080808080808082
585,active (partial),0.7777777777777778
586,active (shifted),0.7777777777777778
587,active (full),0.7777777777777778
588,oblivious (partial),0.8080808080808082
589,sample everything,0.787878787878788
590,active (partial),0.7777777777777778
591,active (shifted),0.797979797979798
592,active (full),0.7777777777777778
593,oblivious (partial),0.8080808080808082
594,sample everything,0.797979797979798
595,active (partial),0.7676767676767677
596,active (shifted),0.7777777777777778
597,active (full),0.7676767676767677
598,oblivious (partial),0.787878787878788
599,sample everything,0.8080808080808082
600,active (partial),0.7777777777777778
601,active (shifted),0.787878787878788
602,active (full),0.7777777777777778
603,oblivious (partial),0.8080808080808082
604,sample everything,0.8080808080808082
605,active (partial),0.7676767676767677
606,active (shifted),0.7777777777777778
607,active (full),0.7676767676767677
608,oblivious (partial),0.8080808080808082
609,sample everything,0.8080808080808082
610,active (partial),0.7575757575757577
611,active (shifted),0.7676767676767677
612,active (full),0.7575757575757577
613,oblivious (partial),0.7676767676767677
614,sample everything,0.7777777777777778
615,active (partial),0.7676767676767677
616,active (shifted),0.797979797979798
617,active (full),0.7676767676767677
618,oblivious (partial),0.797979797979798
619,sample everything,0.8282828282828284
620,active (partial),0.7777777777777778
621,active (shifted),0.787878787878788
622,active (full),0.7777777777777778
623,oblivious (partial),0.797979797979798
624,sample everything,0.797979797979798
625,active (partial),0.7676767676767677
626,active (shifted),0.7777777777777778
627,active (full),0.7676767676767677
628,oblivious (partial),0.787878787878788
629,sample everything,0.787878787878788
630,active (partial),0.7777777777777778
631,active (shifted),0.787878787878788
632,active (full),0.7777777777777778
633,oblivious (partial),0.8181818181818182
634,sample everything,0.8080808080808082
635,active (partial),0.7474747474747475
636,active (shifted),0.7676767676767677
637,active (full),0.7474747474747475
638,oblivious (partial),0.797979797979798
639,sample everything,0.8181818181818182
640,active (partial),0.7777777777777778
